ReservacionID,CustomerID,Nombre,Apellido,Correo,Numero,DiaReservacion,HoraReservacion,NAsistentes,Especificaciones,Mesa,Estado,PlataformaReserva,Correp
2087,CUST695,Ronald,Middleton,csalas@example.com,(735) 952-5059,31/10/2025,19:00,8,  ,27,Confirmado,Llamada,
2088,CUST1874,Kimberly,Gallagher,jay32@example.net,,29-Sep-2025,09:45 PM,7,,27,Cancelado,En-linea,
2089,CUST553,Samantha,Davis,melanie50@example.org,,11-14-2025,16:00:00,10,Dream white choice.,9,Cancelado,En-linea,
2090,CUST1716,amantha,Mack,morganmatthews@example.com,5518145452,14/10/2025,07:45 PM,3,Base him least baby stock.,23,No-mostar,Aplicacion-movil,
2091,CUST981,Michael,Kennedy,tmoore@example.org,(019) 299-5858,2025-09-28,06:15 PM,3,,16,Cancelado,Llamada,
2092,CUST1008,Steven,Cline,kayla44@example.org,(258) 009-9328,10-27-2025,10:00 PM,7,Ball board bed long.,26,cancelado, sitioweb,
2093,CUST407,Jordan,Hanna,bvalencia@example.org,849-543-1207,09-17-2025,06:15 PM,1,Region wife couple community performance.,30,cancelado,En-linea,
2094,CUST1625,George,Franklin,lhill@example.com,625-487-1342,25-Sep-2025,13:30:00,2,,17,Pendiente ,Llamada,
2095,CUST982,Roy,Sanchez,millerricky@example.com,7119997132,15/10/2025,22:30,5,,22,cancelado,Aplicacion-movil,
2096,CUST349,Jared,Delgado,heatherpark@example.org,3383608012,19-Nov-2025,13:30,8,,11, Confirmado,En-linea,
2097,CUST1439,Michelle,Cross,reginakelley@example.org,7818293979,24-Nov-2025,17:15:00,2,,16,Cancelado,Aplicacion,
2098,CUST757,Jason,Martinez,tinamaldonado@example.com,,2025-12-08,06:00 PM,2,,21,Pendiente ,telefono,
2099,CUST282,Veronica,Ferguson,jason14@example.com,(332) 542-8509,24-Nov-2025,17:15,10,,29, Confirmado,Aplicacion-movil,
2100,CUST412,Tonya,Jones,alexanderleach@example.com,,06/10/2025,14:00:00,10,He machine detail art mind employee.,23,CONFIRMADO,Aplicacion-movil,
2101,CUST1035,Christina,Rich,knightjeremy@example.org,(552) 077-5112,29/09/2025,07:15 PM,4,,6,Pendiente , sitioweb,
2102,CUST1837,Yvonne,Bell,ilewis@example.net,8191761748,2025-10-15,16:30,7,,26,Cancelado, sitioweb,
2103,CUST1846,Kenneth,Nguyen,ggreen@example.net,293-739-8518,16/10/2025,02:45 PM,8,,29,CONFIRMADO,Llamada,
2104,CUST324,Aaron,Gutierrez,bucktimothy@example.net,3424474666,10/11/2025,13:15:00,10,Floor anyone morning forward past.,4,No-mostar,Llamada,
2105,CUST1248,Jason,Schwartz,okim@example.net,817-436-3637,2025-11-23,20:45,6,Reveal himself argue.,21,Pendiente ,En-linea,
2106,CUST1773,Juia,Dixon,cathydiaz@example.com,(217) 762-6712,26-Nov-2025,17:45:00,4,Career yes staff school effect.,1,No-mostar,telefono,
2107,CUST1496,William,Barber,mariathomas@example.net,6155037147,2025-09-26,12:45:00,9,Rather network media authority.,7,Pendiente, sitioweb,
2108,CUST767,Gina,Drake,amy98@example.org,5927961992,10-03-2025,21:45,1,Us against prevent seat quickly necessary carry.,1,Pendiente ,telefono,
2109,CUST2,Gina,Wilson,jillbell@example.com,(354) 928-1651,10-07-2025,03:00 PM,6,,16, Confirmado,Aplicacion,
2110,CUST1786,Dustin,kelly,estradaanne@example.net,098-163-0981,01-Oct-2025,21:30:00,10,,11, Confirmado,telefono,
2111,CUST411,Shannon,Johnson,wheelereric@example,4936605891,24/11/2025,20:30:00,8,,26,CONFIRMADO,En-linea,
2112,CUST1212,John,Parsons,mbell@.com,(012) 409-4266,24-Oct-2025,14:00,1,Manager alone trade.,17,Confirmado,Sitio,
2113,CUST1053,John,Williams,tlawrence@example.net,435-570-1721,2025-11-27,20:00,9,,19,No-mostar,telefono,
2114,CUST1021,Candace,Zamora,robinsonjohn@example.org,(805) 940-9443,2025-10-09,22:30:00,5,,6,Cancelado,Telegono,
2115,CUST55,Elizabeth,Martin,alyssaevans@example.net,671-705-2970,02/10/2025,05:45 PM,5,,4,Pendiente,Telegono,
2116,CUST165,Jessica,Maxwell,jenniferbowen@example.com,4346010406,19/09/2025,05:45 PM,6,Skin stage create between education modern.,24,Cancelado,Aplicacion,
2117,CUST1105,Michael,Davis,lauren54@example.com,6526553436,05/12/2025,17:15:00,4,,18,CONFIRMADO,telefono,
2118,CUST100,Jonathan,Smith,taylor89@example.org,4130816931,11-16-2025,02:45 PM,8,,11,Confirmado,Aplicacion-movil,
2119,CUST1677,Sarah,Sullivan,johnnymarshall@example.org,7029509750,16-Oct-2025,06:00 PM,4,Require around ground.,27,Pendiente,Aplicacion,
2120,CUST1868,Logan,Moore,escobarjames@example.com,1278539500,2025-11-22,17:15:00,8,,19, Confirmado,Llamada,
2121,CUST390,Laura,Rogers,duncangabriel@example.com,2612686079,2025-10-06,14:30:00,10,,25,Pendiente ,En-linea,
2122,CUST32,David,Schmitt,jasonlynch@example.net,(442) 956-4739,17/11/2025,16:15:00,3,Tough loss religious last.,19,Pendiente , sitioweb,
2123,CUST1478,Katherine,Walker,sharon58@example.org,332-229-4437,11-26-2025,15:45:00,4,,18,No-mostar,Aplicacion,
2124,CUST1732,Ashley,Jennings,dawn50@example.org,(076) 903-6738,31-Oct-2025,13:00:00,10,Size couple star might capital case.,4,No-mostar,Sitio,
2125,CUST1204,Debra,Molina,joe17@example.net,3130339011,2025-10-02,02:45 PM,4,Smile paper father.,29,confirmado,Telegono,
2126,CUST919,Leroy,Perez,ryandonald@example.com,2377290330,03/11/2025,04:45 PM,1, People administration create. ,25,Confirmado,En-linea,
2127,CUST983,Katherine,Smith,leachsteven@example.net,5635525064,2025-09-18,22:45:00,10,,15,Confirmado,En-linea,
2128,CUST1886,Cheyenne,Lowe,karina70@example.net,,24-Oct-2025,07:15 PM,1, Former out eat another. ,24,No-mostar, sitioweb,
2129,CUST914,Albert,Perry,paulnelson@example.net,,22-Oct-2025,17:00:00,2,,5, Confirmado,En-linea,
2130,CUST426,Frank,Carpenter,derek09@example.org,(886) 954-2489,09-24-2025,07:00 PM,1,Final view newspaper inside.,26,cancelado,En-linea,
2131,CUST1719,Elizabeth,Kaiser,phillipking@example.com,555-475-5880,10-20-2025,21:30:00,9,,24,CONFIRMADO,Sitio,
2132,CUST607,Bradley,Navarro,wbird@example.org,2874652055,24-Sep-2025,01:45 PM,9,Weight trial plan image.,13,confirmado,Telegono,
2133,CUST1044,Rbin,Walker,rodney10@example.net,(038) 951-4089,10/11/2025,18:45,10,,2,No-mostar,En-linea,
2134,CUST121,Jacqueline,clark,deborah41@example.com,7276017194,2025-10-12,20:00:00,10, Quickly song family owner. ,19,Pendiente ,Llamada,
2135,CUST1997,Tricia,Ruiz,deleonann@example.org,(149) 433-3714,02/11/2025,14:15,4,Data until too they.,9,Confirmado,Aplicacion-movil,
2136,CUST126,Michael,Russell,philip58@example.com,8088212729,09-19-2025,12:30,10, Explain again if blood develop face. ,19,Confirmado, sitioweb,
2137,CUST550,Emily,Miller,spencerarthur@example.net,(493) 588-7022,09-26-2025,06:30 PM,2,,13,Pendiente , sitioweb,
2138,CUST566,Teresa,Roberts,justintucker@example.net,(334) 055-1122,09-21-2025,15:00:00,2,,1,CONFIRMADO,Llamada,
2139,CUST1356,Jennifer,Lewis,floresnancy@example.org,7807200040,28-Nov-2025,16:15:00,5,Director medical discuss risk test other.,5,Cancelado,Aplicacion,
2140,CUST205,Roberto,Sheppard,castilloamber@example.org,,11-15-2025,19:45:00,8,Heavy personal red heart eat entire.,10,No-mostar,Aplicacion-movil,
2141,CUST1235,Dylan,James,odavis@.com,4960233026,10-29-2025,21:45:00,5,Onto computer evening hold leave.,8,Pendiente,En-linea,
2142,CUST1228,Kathryn,Morales,flowersallison@example.com,(741) 586-9664,2025-11-22,21:45:00,8, Decision fine glass pass affect. ,18,confirmado,Aplicacion,
2143,CUST1773,William,Bird,belljulia@example.net,(554) 112-1809,16/10/2025,08:45 PM,4,,15,confirmado,En-linea,
2144,CUST684,Glen,Stevens,codygordon@example.org,,24-Nov-2025,22:15:00,4,Sometimes street large growth.,10,Confirmado,Aplicacion-movil,
2145,CUST182,Christopher,Mcgee,thompsonjanice@example.org,515-541-2677,13-Nov-2025,18:30:00,4,,17,Pendiente ,En-linea,
2146,CUST1201,Brett,Beltran,jmedina@example.org,,10-20-2025,12:00 PM,4,Own task again.,15,Pendiente ,Telegono,
2147,CUST209,Luke,Foley,rowejohn@.com,(497) 993-2480,21-Sep-2025,18:30:00,3,  ,30, Confirmado,Aplicacion,
2148,CUST740,Tara,Richard,brownjohn@example.net,4109539843,24-Sep-2025,22:00,1,,17,Confirmado,En-linea,
2149,CUST475,Jonathan,Chan,marquezkristin@example.org,2822813297,2025-11-19,20:15,9,,11, Confirmado,Aplicacion-movil,
2150,CUST1508,Monica,Andersen,williamcox@example.net,2700279138,2025-10-11,06:00 PM,7,,20,Pendiente,Llamada,
2151,CUST1148,Chrles,Pitts,brentbrooks@example.net,,25-Nov-2025,05:15 PM,10,,18,Pendiente ,Aplicacion-movil,
2152,CUST408,Daryl,Silva,karenbell@example.com,(098) 615-0129,2025-09-10,13:30:00,10,Way sing same strong energy.,3,Cancelado,Llamada,
2153,CUST1583,Juan,Steele,ortegamarco@example.com,,2025-10-13,21:30,9,,13,Cancelado,Llamada,
2154,CUST767,Joyce,Wright,mariagarcia@example.com,(733) 882-1768,03-Oct-2025,10:45 PM,1,,22,confirmado,Telegono,
2155,CUST1674,Brian,Choi,ijones@example.com,(510) 402-5912,04-Oct-2025,19:00,5,  ,22,Pendiente,Llamada,
2156,CUST949,Gabrielle,Patterson,speterson@example.com,(887) 253-9576,28-Oct-2025,04:15 PM,7,Wall discussion talk the.,22,confirmado,Llamada,
2157,CUST1507,Brian,Castillo,ibaldwin@example,8891421891,2025-09-11,15:45,1,Her current image interview have myself.,22,cancelado, sitioweb,
2158,CUST338,Traci,Ramirez,vaughnjacob@example.com,1783789163,2025-11-07,13:45:00,4,,30,confirmado,En-linea,
2159,CUST629,Tiffany,Lutz,rpollard@example.net,4061798446,11-14-2025,13:15,4,Bank force safe five.,18,Pendiente, sitioweb,
2160,CUST1290,Kimberly,Meyer,ddavis@example.com,4603964891,28/10/2025,16:30:00,3,  ,14, Confirmado,telefono,
2161,CUST149,Yolanda,Gonzales,kristin83@example.net,5045660478,11-29-2025,19:45,9,Hot down wrong role.,19,Cancelado,Aplicacion,
2162,CUST353,Mary,Butler,wesley58@example.org,265-147-0650,03/10/2025,12:45 PM,3,,28,Cancelado,Llamada,
2163,CUST1310,Gina,Mccormick,patrickphillips@example.org,(648) 930-7203,30/09/2025,21:30:00,7,,1,confirmado,Telegono,
2164,CUST539,Ray,Powell,dustinmccoy@example.org,(363) 466-2161,25-Nov-2025,13:00,2,Even risk type practice week.,26,Confirmado,Llamada,
2165,CUST1496,Jonathan,Ross,mannpaula@example.com,,03-Oct-2025,03:00 PM,7,,9,CONFIRMADO,Aplicacion,
2166,CUST1854,Benjamin,Vargas,andrewhartman@email..com,4559845634,10-14-2025,08:30 PM,6,,3,cancelado,telefono,
2167,CUST871,April,Washington,jpalmer@example.net,544-852-6111,19-Sep-2025,22:30:00,10,Poor into skill.,4,cancelado,Aplicacion,
2168,CUST1131,Mitchell,Campos,downsstephanie.com,(950) 744-7898,24-Sep-2025,14:45:00,3,Note character plant move test.,4,Confirmado, sitioweb,
2169,CUST760,Amber,Pace,pettyalison@example.com,8026157553,08/10/2025,10:30 PM,3,Attorney technology order popular wish at.,21,Confirmado,Telegono,
2170,CUST72,Melody,Scott,parkeralexander@example.net,618-884-4811,27/11/2025,12:00:00,1,Western by reason including lose hold.,20, Confirmado,Aplicacion,
2171,CUST437,Janice,Jacobson,lucas67@example.com,3112132940,24-Nov-2025,06:45 PM,2,  ,21,Confirmado,Telegono,
2172,CUST1879,Melissa,Chase,millermary@example.org,(201) 747-2469,23-Sep-2025,20:45:00,6,,28,confirmado,Telegono,
2173,CUST124,Sara,Delgado,michaelcordova@example.org,(713) 631-6158,11-07-2025,12:45:00,1,,11,Pendiente , sitioweb,
2174,CUST208,James,Bryant,rebeccatorres@example.net,4343591807,2025-12-06,17:15,3,,13,Cancelado,Sitio,
2175,CUST125,Andrew,Harris,stephanie28@example.org,8678400456,10-01-2025,15:45:00,8,,13, Confirmado,telefono,
2176,CUST1078,ory,Campbell,austin33@example.com,4734909865,02/12/2025,13:30,9,,1,cancelado,Aplicacion-movil,
2177,CUST1767,Leon,Forbes,justin49@example.com,1806850455,09-13-2025,05:45 PM,1, Require plant everything medical hospital have. ,19, Confirmado,Aplicacion,
2178,CUST396,Alexandria,davis,davidgentry@example.com,(404) 220-6499,11/09/2025,21:30,99,,14,Pendiente,Aplicacion-movil,
2179,CUST61,Caitlin,Hodges,weissshawn@example.net,751-842-7374,04/10/2025,14:00:00,1,,18,Pendiente ,Aplicacion,
2180,CUST365,Richard,Ross,fedwards@example.net,838-556-0645,11-28-2025,03:15 PM,9,,11,CONFIRMADO,Telegono,
2181,CUST1378,Christopher,Davis,ywilson@example.net,523-295-0324,08/11/2025,22:45:00,9,Resource fine talk former.,14,Pendiente ,Aplicacion-movil,
2182,CUST927,Evan,Hall,andrew17@example.org,3692060317,2025-10-30,12:00:00,10,,11,Confirmado, sitioweb,
2183,CUST999,Shannon,Martinez,stephanie41@example.net,7682521889,11-28-2025,18:30,3,,4, Confirmado,telefono,
2184,CUST1604,Meghan,Gonzalez,sawyerkaren@example.net,(832) 850-8045,10-18-2025,02:30 PM,10,,9, Confirmado, sitioweb,
2185,CUST1388,Samantha,Smith,paulleonard@example.org,(715) 190-2659,14/09/2025,20:00,5,,10,Pendiente ,Telegono,
2186,CUST1581,Sarah,Williams,dennis90@example.net,(653) 021-0487,22-Sep-2025,09:30 PM,7,Chance nice beautiful.,4,cancelado,telefono,
2187,CUST4,Joseph,Mills,hoganashley@example,,13-Sep-2025,12:30,1,,20, Confirmado,Llamada,
2188,CUST440,Seth,Owens,hansonkatie@example.com,(809) 474-7805,01-Oct-2025,15:30,8,,9,Confirmado,Llamada,
2189,CUST1109,Sacey,Harrington,sharper@example.com,,2025-10-12,03:45 PM,2,Manage benefit TV work.,25,CONFIRMADO, sitioweb,
2190,CUST1670,Taylor,Williams,jenniferpowers@example.com,1684465282,20-Oct-2025,05:00 PM,3,Anyone any with sell change report.,24,Cancelado, sitioweb,
2191,CUST142,Lauren,Singh,robinsondouglas@example.com,8486091741,2025-10-16,09:45 PM,10,Standard story actually similar.,12,cancelado,Llamada,
2192,CUST1746,Erin,Rios,gilljason@example.com,0181973284,18-Sep-2025,17:15,9,Speech information job turn.,16,confirmado,Telegono,
2193,CUST1246,Lisa,Cruz,derek59@example.com,(838) 036-7784,2025-10-21,06:00 PM,7,,4,confirmado,Aplicacion-movil,
2194,CUST775,David,Frederick,joseph35@example.net,5861575526,2025-11-29,19:15:00,3,Difference nothing management fund thus second.,7, Confirmado,Sitio,
2195,CUST957,William,Poole,charlene90@example.net,,2025-10-28,04:15 PM,1,  ,13,Pendiente ,Sitio,
2196,CUST1503,Thomas,Ward,brownjoyce@example.net,,05-Oct-2025,13:30:00,3,,30,No-mostar,Aplicacion-movil,
2197,CUST1014,Joseph,Mosley,james35@example.net,(151) 407-9259,15/10/2025,06:45 PM,5,,11,Cancelado,Llamada,
2198,CUST453,Laura,Lowery,mwhite@example.org,513-657-7112,2025-09-23,21:00:00,2,,10,confirmado,Llamada,
2199,CUST7,Gail,Newman,benjamin02@example.net,9935706523,2025-11-25,15:30:00,9,,11,confirmado,Aplicacion,
2200,CUST1826,Glen,Gonzalez,redwards@example.com,,11-04-2025,19:30,5,,9,CONFIRMADO,Sitio,
2201,CUST1739,Tny,Charles,ashleysmith@example.net,130-833-1429,28-Sep-2025,22:15:00,9,,25,Pendiente,Llamada,
2202,CUST192,Margaret,Alvarez,kathy97@example.net,,23/10/2025,01:00 PM,9,Benefit Congress report understand central.,10,Cancelado, sitioweb,
2203,CUST100,Jacqueline,Coleman,haleywilliams@example.org,(093) 617-5099,12-07-2025,10:30 PM,4,Sometimes soon explain.,22,Confirmado,Aplicacion-movil,
2204,CUST498,Cheryl,Burke,eric49@example.com,(337) 592-5196,2025-09-19,12:00 PM,1,,9,Confirmado,Aplicacion-movil,
2205,CUST871,Ashley,Robinson,jerry56@example.org,0616298754,01-Oct-2025,19:45,8,Field product cultural will benefit various.,28,Pendiente,Aplicacion-movil,
2206,CUST700,Joseph,Johnson,larsonaustin@example.net,8513428180,2025-11-20,15:15,3,,25,Cancelado, sitioweb,
2207,CUST779,Paula,Davis,tranvickie@example.net,5404975696,27/11/2025,16:45,5, Class purpose skill whole suffer structure. ,10,CONFIRMADO,Telegono,
2208,CUST1603,William,Bryant,mikemartinez@example.org,6641696972,2025-10-13,20:30:00,5,Him against rule.,2,Cancelado, sitioweb,
2209,CUST1523,Jeremy,Merritt,kathy30@example.com,(481) 553-2666,01/10/2025,22:30:00,7,,20,Confirmado,Sitio,
2210,CUST1951,Joy,Anderson,kellercarolyn@example.com,0922354983,26/11/2025,13:45:00,6,,15,CONFIRMADO,Aplicacion-movil,
2211,CUST1827,Kenneth,Shepherd,matthewkim@example.net,4533921996,11-02-2025,22:30:00,6,Either himself include yard.,26,Pendiente ,Aplicacion,
2212,CUST1434,Tara,Robinson,colecarol@email..com,9347572343,12-02-2025,12:45:00,4,,2,confirmado,Aplicacion,
2213,CUST482,Johnny,mahoney,moranashley@example.net,,10-28-2025,12:00 PM,1,,16,Cancelado,En-linea,
2214,CUST446,Paul,Long,james67@example.com,,2025-11-14,12:15 PM,10,,4,Pendiente,Llamada,
2215,CUST975,Robyn,White,edgarcollins@example.com,2708781283,11-22-2025,16:30,7,Father water computer anyone painting deep.,28,Pendiente ,Aplicacion,
2216,CUST1186,Brittany,Hart,perrykayla@example.org,(151) 612-2588,17/09/2025,17:15,8,Boy article likely not.,20,Cancelado,Llamada,
2217,CUST1072,Alyssa,Gilbert,wperez@example.org,2874524641,2025-10-14,03:00 PM,2,,23,CONFIRMADO,telefono,
2218,CUST1166,Alejandro,Hahn,williamselaine@example.com,,2025-11-03,22:45,4,,9,No-mostar,Aplicacion-movil,
2219,CUST1339,Rachel,Waters,maryhernandez@example.org,024-182-5028,11-10-2025,17:30,5,,13,cancelado,Sitio,
2220,CUST59,Daniel,Walton,igonzalez@example.org,(289) 190-3101,07/10/2025,06:00 PM,4,,23,Pendiente ,Sitio,
2221,CUST473,Daniel,West,jeffersonjennifer@example.com,,2025-11-07,20:15:00,3,,22,Pendiente,Telegono,
2222,CUST419,Ronald,Hanson,orozcowilliam@example.org,(429) 168-6598,23/10/2025,16:30:00,1,,3,No-mostar,Aplicacion,
2223,CUST1910,Harold,Terry,ronaldbishop@example.com,(249) 500-4554,2025-12-01,19:30,2,,5,Pendiente,Telegono,
2224,CUST994,Diana,Carter,jbailey@example.org,9615745199,04-Oct-2025,12:45:00,10,Recognize base both drug available miss.,12,cancelado,telefono,
2225,CUST1590,Sharon,Duke,steven44@example.com,,12-02-2025,01:00 PM,1,,28,Pendiente, sitioweb,
2226,CUST1896,Desiree,Blackburn,torresandre@example.com,6079204861,04-Nov-2025,19:45,5,Truth rich level.,12,cancelado,Telegono,
2227,CUST1326,Cynthia,Garrett,nromero@example.com,,10-30-2025,08:15 PM,7,,23,No-mostar,Aplicacion-movil,
2228,CUST1344,Sarah,Nolan,taylormarc@example.net,7845642697,03-Nov-2025,15:15,5,,7,CONFIRMADO, sitioweb,
2229,CUST1570,Kelly,Brock,jenniferrichardson@example.org,474-625-4274,10-29-2025,12:30,5,Policy child cause according right.,5,Confirmado, sitioweb,
2230,CUST1141,Cynthia,Cochran,chelseagonzalez@example.net,2658328785,18-Sep-2025,16:00:00,2,,4,Pendiente,Llamada,
2231,CUST436,Benjamin,Berry,thomasburton@example.net,8478772604,11-25-2025,02:30 PM,9,,30,CONFIRMADO, sitioweb,
2232,CUST554,Ashly,Miller,elizabeth72@example.org,6966602159,11-22-2025,03:15 PM,2,,16,Pendiente,Llamada,
2233,CUST1081,Randy,Gray,alexanderlawson@example.org,(518) 326-8696,18/10/2025,13:15:00,3,,26,Pendiente ,En-linea,
2234,CUST1057,Erica,Hubbard,melissasanchez@email..com,4428261201,02/12/2025,03:45 PM,2,,21,confirmado,Aplicacion-movil,
2235,CUST230,Duane,Mitchell,zadams@example.net,(569) 412-6964,2025-11-05,08:30 PM,5,Shoulder government have realize little mean.,1,confirmado,telefono,
2236,CUST730,Gloria,Smith,annette31@example.org,6932540912,08/11/2025,09:00 PM,3, Answer after even far. ,6,Pendiente ,telefono,
2237,CUST853,Carlos,maldonado,lrich@example.net,2684973916,23/09/2025,18:00:00,9,Individual particularly herself father age.,4,Pendiente ,Aplicacion-movil,
2238,CUST1121,Lisa,Hudson,harrisautumn@example.com,312-428-3540,2025-11-29,13:30,4,  ,17, Confirmado,Sitio,
2239,CUST794,Michelle,Ross,meyersspencer@example.com,(605) 069-2758,28/09/2025,15:30,2,,11,Pendiente,En-linea,
2240,CUST185,Amanda,Cook,wlee@example.com,9844196739,08-Oct-2025,15:45,3,Carry result fly among.,10,Confirmado,Aplicacion-movil,
2241,CUST1766,Scott,Franklin,michael92@example.net,,2025-09-26,04:30 PM,3,,11, Confirmado,Llamada,
2242,CUST1862,Tom,Walls,kellymcclure.com,6170114439,2025-11-27,06:00 PM,10,,24,confirmado,Sitio,
2243,CUST893,Scott,Harris,carolrodriguez@example.net,348-481-0076,24/11/2025,17:15,4,,30, Confirmado,En-linea,
2244,CUST758,Mary,Powell,stephanie46@example.org,(909) 900-1556,11-23-2025,08:00 PM,3,,30,cancelado,telefono,
2245,CUST959,Gabrielle,Johnson,charlesshannon.com,(530) 088-5942,09-30-2025,04:30 PM,4,,1,No-mostar,Telegono,
2246,CUST1211,Kirsten,Levy,foxdavid@example.com,(959) 443-0668,06/11/2025,13:45:00,7,,30,CONFIRMADO,telefono,
2247,CUST1572,Jerry,Conner,howardjade@example.net,(623) 930-2134,01/12/2025,18:45,5,,24,No-mostar,Aplicacion-movil,
2248,CUST1838,Alexandra,Coleman,matthew77@example.org,7288853103,23-Nov-2025,21:15,4,,12,Pendiente,Sitio,
2249,CUST277,Leslie,Cooke,mikewilliams@example.com,,12-06-2025,18:45,4,  ,13,Confirmado,Aplicacion-movil,
2250,CUST904,Erica,Dennis,jenna51@example.com,8443754865,13/11/2025,14:00:00,8,,5,No-mostar,Llamada,
2251,CUST662,Jacob,Burns,jmartin@example.org,(109) 584-1724,17-Nov-2025,18:15,2,,6,No-mostar,Sitio,
2252,CUST1382,Brin,Harper,hrobinson@example.org,7105005725,06/10/2025,19:15:00,9,,29,confirmado,Sitio,
2253,CUST292,Kevin,Clark,rebecca17@example.org,5293526343,2025-10-20,14:30:00,6,Anyone they attack.,30,Cancelado,Telegono,
2254,CUST1308,Alan,Martinez,jasonlam@example.net,2790998162,2025-11-25,01:00 PM,10,,10,Cancelado,Aplicacion,
2255,CUST1991,Jessica,Turner,debbie35@example.com,(983) 522-2480,08-Dec-2025,19:45,2,Dark sound choose every.,3,No-mostar,En-linea,
2256,CUST1055,Patricia,Armstrong,jon70@example.org,(799) 982-6498,11-Sep-2025,21:00,10,,6,Pendiente , sitioweb,
2257,CUST959,James,Duke,ashley86@example.net,,2025-10-10,20:30:00,1,,4,No-mostar,Aplicacion-movil,
2258,CUST220,Kevin,Jenkins,xacevedo@example,222-411-8807,2025-10-02,17:45,1,Each eight prepare.,10,CONFIRMADO, sitioweb,
2259,CUST311,Jonathan,Hoover,kleincynthia@example.com,173-219-0108,2025-11-16,05:45 PM,3,,8, Confirmado,Aplicacion,
2260,CUST347,Matthew,Miller,jwilliams@example.org,686-609-8577,19-Nov-2025,22:30,9,Religious speech response should reduce.,28,Cancelado,En-linea,
